county,waterbody.type,wbic,name,name.local,named,hydro.unit,basin.maj,basin.min,seg.no,landlock,lake.type,access,area,impound,size.code,dep.max,dep.avg,len.shore,len.shore.m,dist.ash,muskie,nor.pike,wae,lmb,smb,pan,trout,cat,sturg,merc.warn
Bayfield,LP,2575400,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2575500,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,15,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2575600,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2575700,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2575800,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2575900,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576000,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576100,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576200,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576300,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576400,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576500,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576600,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576700,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576800,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2576900,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2577000,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2577100,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2577200,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2577300,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2577400,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2577500,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2577600,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,11,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2583300,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2583400,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2583500,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2583600,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2583700,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2583800,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2583900,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584000,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584100,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584200,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584300,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584400,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584500,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,13,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584600,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584700,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584800,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,9.5,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2584900,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585000,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585100,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585200,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585300,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585400,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585500,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585600,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585700,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585800,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2585900,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586000,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586100,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586200,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586300,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586400,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586500,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,15,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586600,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586700,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586800,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2586900,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587000,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587100,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587200,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587300,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587400,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587500,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587600,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587700,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587800,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2587900,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,20,S,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2588000,UN LAKE,NA,FALSE,7030002,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2590600,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2590700,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2590800,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2590900,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591000,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591100,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591120,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591130,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591140,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591150,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,17,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591160,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591170,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591200,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591250,UN LAKE,NA,FALSE,7030001,3,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591300,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591400,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591500,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591600,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591680,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591700,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591750,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591800,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2591900,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592000,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592100,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592200,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592300,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592400,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592500,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592600,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,11,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592700,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592800,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2592900,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,11,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593000,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593100,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593200,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593300,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593400,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593500,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593600,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593700,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593800,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2593900,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2594000,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2594100,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2594200,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2594300,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2594400,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2594500,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2594600,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2596900,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2597000,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,9,VS,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2597100,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2597200,UN LAKE,NA,FALSE,7030001,2,270,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2729200,UN LAKE,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,2,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2729600,UN LAKE,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,2,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2730000,UN LAKE,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,14,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,RF,2731100,UN LAKE,NA,FALSE,7030002,2,270,1,NA,NA,NA,NA,20,S,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2733800,UN LAKE,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,11,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2750600,UN LAKE,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,2,VS,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,RF,2750800,UN LAKE,NA,FALSE,7030002,2,270,1,NA,NA,NA,NA,0,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2777300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2781500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2787800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2787900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2788000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
